ID,num_logins,days_no_activities,act_per_day,num_online_meetings,avg_due,avg_time_test, ReviewedActivities, StudyingSupplementalMaterialActivities, TotalStudyGuideMaterials,Average number of activites accessed before each test,Procedures Quiz,Surveys,CyberRat Assignments,Unit Discussions paticipation,Fluency Drills paticipation,Crossword paticipation,Above Average
1,0.324579203,0.105879813,-0.072046805,1.135855157,0,0,0.45377817,-0.33939893,-0.434259502,0,-0.147061158,-0.480549046,0.551350106,-0.363691573,-0.624051484,-0.541106556,Y
2,-1.262252456,0.443467624,-0.785107008,0.437843608,0,0,-2.22985617,-0.740838524,-0.868519004,0,-0.147061158,0.113387977,1.007353953,-0.854563635,-0.624051484,-0.541106556,Y
3,-0.151470295,-0.400501903,-0.418390371,-0.260167941,0,0,0.990505039,-0.740838524,-0.434259502,0,0.588244631,0.113387977,-0.360657588,1.599796674,-0.624051484,-0.541106556,N
4,-0.310153461,-0.062914092,-0.072046805,-0.260167941,0,0,0.45377817,-0.740838524,0.434259502,0,1.32355042,-0.480549046,-0.360657588,-0.609127604,-0.624051484,-0.541106556,N
5,1.59404453,-0.231707997,1.252207839,-0.95817949,0,0,0.45377817,0.864919853,0,0,-0.147061158,-0.480549046,-0.360657588,-0.609127604,-0.624051484,-0.541106556,Y
6,1.435361365,-0.400501903,0.518774565,-0.95817949,0,0,0.45377817,0.062040665,1.302778505,0,-0.147061158,4.864884162,-0.360657588,0.618052551,0.520042903,-0.541106556,N
7,0.641945535,-0.231707997,0.926237345,-0.95817949,0,0,-0.082948698,-0.33939893,3.039816512,0,-1.617672736,-1.668423092,-0.360657588,-0.854563635,-0.624051484,-0.541106556,N
8,-0.786202958,0.443467624,-1.396301517,-0.260167941,0,0,-1.693129302,-0.33939893,-0.868519004,0,0.588244631,0.113387977,-0.360657588,-0.363691573,1.664137289,0.910642741,N
9,0.641945535,-0.400501903,0.070565236,0.437843608,0,0,-2.22985617,-0.740838524,-0.868519004,0,0.588244631,0.113387977,-0.360657588,-0.118255542,-0.624051484,0.910642741,Y
11,1.59404453,-0.569295808,1.170715283,-0.95817949,0,0,0.45377817,2.872117825,3.474076014,0,-1.617672736,-1.668423092,-0.360657588,-0.854563635,-0.624051484,-0.541106556,Y
12,0.324579203,-0.569295808,0.885491202,0.437843608,0,0,0.990505039,-0.33939893,0,0,-1.617672736,-1.074486069,-0.360657588,-0.363691573,-0.624051484,-0.541106556,Y
13,0.165896037,-0.231707997,0.213177141,0.437843608,0,0,1.527231907,0.463480259,-0.434259502,0,-0.147061158,0.113387977,-0.360657588,2.090668736,0.520042903,-0.541106556,Y
